scheme_code,scheme_name,isin_growth,isin_reinvestment,plan,aum,ter_pct,ter_date,nsdl_scheme_code
145494,HDFC FMP 1246D NOVEMBER 2018 (1) - IDCW Option,INF179KB13W9,,unspecified,,,,
145491,HDFC FMP 1246D NOVEMBER 2018 (1) - IDCW Option - Direct Plan,INF179KB10W5,,direct,,,,
145496,HDFC FMP 1246D NOVEMBER 2018 (1) - Quarterly IDCW Option,INF179KB14W7,,unspecified,,,,
145493,HDFC FMP 1246D NOVEMBER 2018 (1) - Quarterly IDCW Option - Direct Plan,INF179KB11W3,,direct,,,,
145462,HDFC FMP 1260D October 2018 (1) - Growth Option,INF179KB16V4,,unspecified,,,,
145461,HDFC FMP 1260D October 2018 (1) - Growth Option - Direct Plan,INF179KB13V1,,direct,,,,
145458,HDFC FMP 1260D October 2018 (1) - Quarterly IDCW Option - Direct Plan,INF179KB15V6,,direct,,,,
145395,HDFC FMP 1261D October 2018 (1) - Growth Option,INF179KB10V7,,unspecified,,,,
145394,HDFC FMP 1261D October 2018 (1) - Growth Option - Direct Plan,INF179KB17U4,,direct,,,,
145388,HDFC FMP 1261D October 2018 (1) - IDCW Option - Direct Plan,INF179KB18U2,,direct,,,,
145391,HDFC FMP 1261D October 2018 (1) - Quarterly IDCW Option - Direct Plan,INF179KB19U0,,direct,,,,
145429,HDFC FMP 1265D October 2018 (1) - Growth Option,INF179KB14U1,,unspecified,,,,
145426,HDFC FMP 1265D October 2018 (1) - Growth Option - Direct Plan,INF179KB11U7,,direct,,,,
145428,HDFC FMP 1265D October 2018 (1) - IDCW Option,INF179KB15U8,,unspecified,,,,
145425,HDFC FMP 1265D October 2018 (1) - IDCW Option - Direct Plan,INF179KB12U5,,direct,,,,
145430,HDFC FMP 1265D October 2018 (1) - Quarterly IDCW Option,INF179KB16U6,,unspecified,,,,
145427,HDFC FMP 1265D October 2018 (1) - Quarterly IDCW Option - Direct Plan,INF179KB13U3,,direct,,,,
151564,HDFC FMP 1269D March 2023 - Growth Option,,,unspecified,394026000,,,
151565,HDFC FMP 1269D March 2023 - Growth Option - Direct Plan,,,direct,434955000,,,
151566,HDFC FMP 1269D March 2023 - IDCW Option,,,unspecified,575000,,,
151567,HDFC FMP 1269D March 2023 - IDCW Option - Direct Plan,,,direct,2537000,,,
151568,HDFC FMP 1269D March 2023 - Quarterly IDCW Option,,,unspecified,1235000,,,
151569,HDFC FMP 1269D March 2023 - Quarterly IDCW Option - Direct Plan,,,direct,3605000,,,
145301,HDFC FMP 1274D October 2018 (1) - Growth Option,INF179KB18T4,,unspecified,,,,
145298,HDFC FMP 1274D October 2018 (1) - Growth Option - Direct Plan,INF179KB15T0,,direct,,,,
145300,HDFC FMP 1274D October 2018 (1) - IDCW Option,INF179KB19T2,,unspecified,,,,
145297,HDFC FMP 1274D October 2018 (1) - IDCW Option - Direct Plan,INF179KB16T8,,direct,,,,
145302,HDFC FMP 1274D October 2018 (1) - Quarterly IDCW Option,INF179KB10U9,,unspecified,,,,
145299,HDFC FMP 1274D October 2018 (1) - Quarterly IDCW Option - Direct Plan,INF179KB17T6,,direct,,,,
145274,HDFC FMP 1280D October 2018 (1) - Growth Option,INF179KB16S0,,unspecified,,,,
145272,HDFC FMP 1280D October 2018 (1) - Growth Option - Direct Plan,INF179KB13S7,,direct,,,,
145275,HDFC FMP 1280D October 2018 (1) - Quarterly IDCW Option,INF179KB18S6,,unspecified,,,,
145286,HDFC FMP 1344D October 2018 (1) - Growth Option,INF179KB12T7,,unspecified,,,,
145285,HDFC FMP 1344D October 2018 (1) - Growth Option - Direct Plan,INF179KB19S4,,direct,,,,
145283,HDFC FMP 1344D October 2018 (1) - IDCW Option,INF179KB13T5,,unspecified,,,,
145281,HDFC FMP 1344D October 2018 (1) - IDCW Option - Direct Plan,INF179KB10T1,,direct,,,,
145284,HDFC FMP 1344D October 2018 (1) - Quarterly IDCW Option,INF179KB14T3,,unspecified,,,,
145282,HDFC FMP 1344D October 2018 (1) - Quarterly IDCW Option - Direct Plan,INF179KB11T9,,direct,,,,
150651,HDFC FMP 1359D September - Growth Option,,,unspecified,358853000,,,
150655,HDFC FMP 1359D September - Growth Option - Direct Plan,,,direct,3061028000,,,
150652,HDFC FMP 1359D September - IDCW Option,,,unspecified,266000,,,
150653,HDFC FMP 1359D September - IDCW Option - Direct Plan,,,direct,1660000,,,
150656,HDFC FMP 1359D September - Quarterly IDCW Option,,,unspecified,85000,,,
150654,HDFC FMP 1359D September - Quarterly IDCW Option - Direct Plan,,,direct,75000,,,
145107,HDFC FMP 1372D September 2018 (1) - Growth Option,INF179KB10S3,,unspecified,,,,
145104,HDFC FMP 1372D September 2018 (1) - Growth Option - Direct Plan,INF179KB17R0,,direct,,,,
145106,HDFC FMP 1372D September 2018 (1) - IDCW Option,INF179KB11S1,,unspecified,,,,
145103,HDFC FMP 1372D September 2018 (1) - IDCW Option - Direct Plan,INF179KB18R8,,direct,,,,
145105,HDFC FMP 1372D September 2018 (1) - Quarterly IDCW Option - Direct Plan,INF179KB19R6,,direct,,,,
144979,HDFC FMP 1381D September 2018 (1) - Growth Option,INF179KB12Q3,,unspecified,,,,
144981,HDFC FMP 1381D September 2018 (1) - Growth Option - Direct Plan,INF179KB19P0,,direct,,,,
144978,HDFC FMP 1381D September 2018 (1) - IDCW Option,INF179KB13Q1,,unspecified,,,,
144976,HDFC FMP 1381D September 2018 (1) - IDCW Option - Direct Plan,INF179KB10Q7,,direct,,,,
144980,HDFC FMP 1381D September 2018 (1) - Quarterly IDCW Option,INF179KB14Q9,,unspecified,,,,
144977,HDFC FMP 1381D September 2018 (1) - Quarterly IDCW Option - Direct Plan,INF179KB11Q5,,direct,,,,
150546,HDFC FMP 1406D August 2022 - Growth Option,INF179KC1DF8,,unspecified,507881000,,,
150547,HDFC FMP 1406D August 2022 - Growth Option - Direct Plan,INF179KC1DC5,,direct,2156413000,,,
150550,HDFC FMP 1406D August 2022 - IDCW Option,INF179KC1DG6,,unspecified,809000,,,
150548,HDFC FMP 1406D August 2022 - IDCW Option - Direct Plan,INF179KC1DD3,,direct,218000,,,
150551,HDFC FMP 1406D August 2022 - Quarterly IDCW Option,INF179KC1DH4,,unspecified,239000,,,
150549,HDFC FMP 1406D August 2022 - Quarterly IDCW Option - Direct Plan,INF179KC1DE1,,direct,1586000,,,
143252,HDFC FMP 1434D May 2018 (1) - Growth Option,INF179KB11E1,,unspecified,,,,
143253,HDFC FMP 1434D May 2018 (1) - Growth Option - Direct Plan,INF179KB18D8,,direct,,,,
143251,HDFC FMP 1434D May 2018 (1) - IDCW Option,INF179KB12E9,,unspecified,,,,
143248,HDFC FMP 1434D May 2018 (1) - IDCW Option - Direct Plan,INF179KB19D6,,direct,,,,
143250,HDFC FMP 1434D May 2018 (1) - Quarterly IDCW Option,INF179KB13E7,,unspecified,,,,
143249,HDFC FMP 1434D May 2018 (1) - Quarterly IDCW Option - Direct Plan,INF179KB10E3,,direct,,,,
144798,HDFC FMP 1487D August 2018 (1) - Growth Option,INF179KB12O8,,unspecified,,,,
144800,HDFC FMP 1487D August 2018 (1) - Growth Option - Direct Plan,INF179KB19N5,,direct,,,,
144797,HDFC FMP 1487D August 2018 (1) - IDCW Option,INF179KB13O6,,unspecified,,,,
144796,HDFC FMP 1487D August 2018 (1) - IDCW Option - Direct Plan,INF179KB10O2,,direct,,,,
144801,HDFC FMP 1487D August 2018 (1) - Quarterly IDCW Option - Direct Plan,INF179KB11O0,,direct,,,,
123401,HDFC FMP 1846D August 2013 (1) - Growth Option,INF179KB15P8,,unspecified,,,,
123402,HDFC FMP 1846D August 2013 (1) - Growth Option - Direct Plan,INF179KB11P7,,direct,,,,
123406,HDFC FMP 1846D August 2013 (1) - IDCW Option,INF179KB16P6,,unspecified,,,,
123403,HDFC FMP 1846D August 2013 (1) - IDCW Option - Direct Plan,INF179KB12P5,,direct,,,,
149922,HDFC FMP 1861D March 2022 - Growth Option,INF179KC1CF0,,unspecified,274072000,,,
149924,HDFC FMP 1861D March 2022 - Growth Option - Direct Plan,INF179KC1CC7,,direct,4726156000,,,
149925,HDFC FMP 1861D March 2022 - IDCW Option,INF179KC1CG8,,unspecified,398000,,,
149926,HDFC FMP 1861D March 2022 - IDCW Option - Direct Plan,INF179KC1CD5,,direct,289000,,,
149927,HDFC FMP 1861D March 2022 - Quarterly Dividend Option,INF179KC1CH6,,unspecified,108000,,,
149923,HDFC FMP 1861D March 2022 - Quarterly Dividend Option - Direct Plan,INF179KC1CE3,,direct,227000,,,
150001,HDFC FMP 1876D March 2022 - Growth Option,INF179KC1CR5,,unspecified,113725000,,,
150002,HDFC FMP 1876D March 2022 - Growth Option - Direct Plan,INF179KC1CO2,,direct,234808000,,,
150004,HDFC FMP 1876D March 2022 - IDCW Option,INF179KC1CS3,,unspecified,357000,,,
150003,HDFC FMP 1876D March 2022 - IDCW Option - Direct Plan,INF179KC1CP9,,direct,98000,,,
150005,HDFC FMP 1876D March 2022 - Quarterly Dividend Option,INF179KC1CT1,,unspecified,201000,,,
150006,HDFC FMP 1876D March 2022 - Quarterly Dividend Option - Direct Plan,INF179KC1CQ7,,direct,429000,,,
151465,HDFC FMP 2638D February 2023 - Growth Option,,,unspecified,5212000,,,
151470,HDFC FMP 2638D February 2023 - Growth Option - Direct Plan,,,direct,1661094000,,,
151468,HDFC FMP 2638D February 2023 - IDCW Option,,,unspecified,13000,,,
151467,HDFC FMP 2638D February 2023 - Quarterly IDCW Option,,,unspecified,66000,,,
151469,HDFC FMP 2638D February 2023 - Quarterly IDCW Option - Direct Plan,,,direct,20000,,,
128541,HDFC FMP 3360D March 2014 (1) - Flexi Option,INF179KA1II3,,unspecified,,,,
128539,HDFC FMP 3360D March 2014 (1) - Flexi Option - Direct Plan,INF179KA1IE2,,direct,,,,
128542,HDFC FMP 3360D March 2014 (1) - Growth Option,INF179KA1IF9,,unspecified,,,,
128544,HDFC FMP 3360D March 2014 (1) - Growth Option - Direct Plan,INF179KA1IB8,,direct,,,,
128540,HDFC FMP 3360D March 2014 (1) - IDCW Option,INF179KA1IG7,,unspecified,,,,
128538,HDFC FMP 3360D March 2014 (1) - IDCW Option - Direct Plan,INF179KA1IC6,,direct,,,,
128543,HDFC FMP 3360D March 2014 (1) - Quarterly IDCW Option,INF179KA1IH5,,unspecified,,,,
128545,HDFC FMP 3360D March 2014 (1) - Quarterly IDCW Option - Direct Plan,INF179KA1ID4,,direct,,,,
139091,HSBC Fixed Term Series 125 - Direct Plan Growth Option,INF336L01KX7,,direct,,,,
139092,HSBC Fixed Term Series 125 - Dividend Option,INF336L01LA3,,unspecified,,,,
139093,HSBC Fixed Term Series 125 - Growth Option,INF336L01KZ2,,unspecified,,,,
139365,HSBC Fixed Term Series 126 - Direct Plan Growth Option,INF336L01LB1,,direct,,,,
139366,HSBC Fixed Term Series 126 - Dividend Option,INF336L01LE5,,unspecified,,,,
139363,HSBC Fixed Term Series 126 - Growth Option,INF336L01LD7,,unspecified,,,,
141204,HSBC Fixed Term Series 128 - Direct Plan Growth Option,INF336L01LX5,,direct,,,,
141206,HSBC Fixed Term Series 128 - Growth Option,INF336L01LZ0,,unspecified,,,,
141205,HSBC FTS 128 - IDCW - Tenure 1106 Days - Maturity: 29-Apr-2020,INF336L01MA1,,unspecified,,,,
141469,HSBC Fixed Term Series 129 - Direct Plan Growth Option,INF336L01MB9,,direct,,,,
141467,HSBC Fixed Term Series 129 - Growth Option,INF336L01MD5,,unspecified,,,,
141468,HSBC FTS 129 - IDCW - Tenure 1120 Days - Maturity: 30-Jun-2020,INF336L01ME3,,unspecified,,,,
142086,HSBC Fixed Term Series 130 - Growth Option,INF336L01MH6,,unspecified,,,,
142085,HSBC FTS 130 - IDCW - Tenure 1204 Days - Maturity: 08-Apr-2021,INF336L01MI4,,unspecified,,,,
142087,HSBC FTS 130 - IDCW Direct Plan-Tenure 1204 Days-Maturity: 08-Apr-2021,INF336L01MF0,,direct,,,,
142989,HSBC Fixed Term Series 131 - Direct Plan Growth Option,INF336L01MN4,,direct,,,,
142990,HSBC Fixed Term Series 131 - Growth Option,INF336L01MP9,,unspecified,,,,
142991,HSBC FTS 131 - IDCW - Tenure 1140 Days -  Maturity: 03-May-2021,INF336L01MQ7,,unspecified,,,,
142740,HSBC Fixed Term Series 132 - Direct Plan Growth Option,INF336L01MJ2,,direct,,,,
142739,HSBC Fixed Term Series 132 - Growth Option,INF336L01ML8,,unspecified,,,,
142741,HSBC FTS 132 - IDCW - Tenure 1149 Days - Maturity: 03-May-2021,INF336L01MM6,,unspecified,,,,
142742,HSBC FTS 132 - IDCW Direct Plan-Tenure 1149 Days-Maturity: 03-May-2021,INF336L01MK0,,direct,,,,
143050,HSBC Fixed Term Series 133 - Direct Plan Growth Option,INF336L01MR5,,direct,,,,
143052,HSBC Fixed Term Series 133 - Growth Option,INF336L01MT1,,unspecified,,,,
143051,HSBC FTS 133 - IDCW - Tenure 1134 Days - Maturity: 03-May-2021,INF336L01MU9,,unspecified,,,,
143049,HSBC FTS 133 - IDCW Direct Plan-Tenure 1134 Days-Maturity: 03-May-2021,INF336L01MS3,,direct,,,,
143668,HSBC Fixed Term Series 134 - Direct Plan Growth Option,INF336L01MV7,,direct,,,,
143670,HSBC Fixed Term Series 134 - Dividend Option,INF336L01MY1,,unspecified,,,,
143669,HSBC FTS 134 - IDCW - Tenure 1118 Days - Maturity: 29-Jun-2021,INF336L01MX3,,unspecified,,,,
143667,HSBC FTS 134 - IDCW Direct Plan - Tenure 1118 Days - Maturity: 29-Jun-2021,INF336L01MW5,,direct,,,,
144117,HSBC Fixed Term Series 135 - Direct Plan Growth Option,INF336L01MZ8,,direct,,,,
144115,HSBC Fixed Term Series 135 - Growth Option,INF336L01NB7,,unspecified,,,,
144116,HSBC FTS 135 - IDCW - Tenure 1117 Days - Maturity: 30-Jul-2021,INF336L01NC5,,unspecified,,,,
144118,HSBC FTS 135 - IDCW Direct Plan - Tenure 1117 Days - Maturity: 30-Jul-2021,INF336L01NA9,,direct,,,,
144556,HSBC Fixed Term Series 136 - Direct Plan Growth Option,INF336L01ND3,,direct,,,,
144555,HSBC Fixed Term Series 136 - Growth Option,INF336L01NF8,,unspecified,,,,
144557,HSBC FTS 136 - IDCW - Tenure 1145 Days - Maturity: 30-Sep-2021,INF336L01NG6,,unspecified,,,,
144558,HSBC FTS 136 - IDCW Direct Plan - Tenure 1145 Days - Maturity: 30-Sep-2021,INF336L01NE1,,direct,,,,
146104,HSBC Fixed Term Series 137 - Growth Option,INF336L01NP7,,unspecified,,,,
146102,HSBC Fixed Term Series 137 Direct Plan Growth Option,INF336L01NN2,,direct,,,,
146103,HSBC FTS 137 - IDCW - Tenure 1187 Days - Maturity: 18-Apr-2022,INF336L01NQ5,,unspecified,,,,
146101,HSBC FTS 137 - IDCW Direct Plan - Tenure 1187 Days - Maturity: 18-Apr-2022,INF336L01NO0,,direct,,,,
146487,HSBC Fixed Term Series 139 - Direct Plan - Direct Plan - Growth Option,INF336L01NR3,,direct,,,,
146488,HSBC Fixed Term Series 139 - Growth Option,INF336L01NT9,,unspecified,,,,
146485,HSBC FTS 139 - IDCW - Tenure 1163 Days - Maturity: 03-May-2022,INF336L01NU7,,unspecified,,,,
146486,HSBC FTS 139 - IDCW Direct Plan - Tenure 1163 Days - Maturity: 03-May-2022,INF336L01NS1,,direct,,,,
147149,HSBC Fixed Term Series 140 - Growth Option,INF336L01OD1,,unspecified,,,,
147152,HSBC Fixed Term Series 140 Direct plan - Growth Option,INF336L01OB5,,direct,,,,
147151,HSBC FTS 140 - IDCW - Tenure 1147 Days - Maturity: 15-Jun-2022,INF336L01OE9,,unspecified,,,,
147150,HSBC FTS 140 - IDCW Direct Plan - Tenure 1147 Days - Maturity: 15-Jun-2022,INF336L01OC3,,direct,,,,
115768,ICICI Prudential Capital Protection Oriented Fund - Series V - 60 Months - Cumulative,INF109K01SX3,,unspecified,,,,
115767,ICICI Prudential Capital Protection Oriented Fund - Series V - 60 Months - Dividend,INF109K01SY1,,unspecified,,,,
130181,ICICI Prudential Capital Protection Oriented Fund Series VI -1100 Days Plan B Cumulative Option,INF109KA1XD8,,unspecified,,,,
130183,ICICI Prudential Capital Protection Oriented Fund Series VI- 1100 Days Plan B Direct Plan Cumulative option,INF109KA1XF3,,direct,,,,
130182,ICICI Prudential Capital Protection Oriented Fund Series VI- 1100 Days Plan B Direct Plan Dividend Option,INF109KA1XG1,,direct,,,,
130184,ICICI Prudential Capital Protection Oriented Fund Series VI- 1100 Days Plan B Dividend Option,INF109KA1XE6,,unspecified,,,,
130333,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan D Direct Plan Cumulative Option,INF109KA1XX6,,direct,,,,
130335,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan D Direct Plan Dividend Option,INF109KA1XY4,,direct,,,,
130334,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan D Dividend Option,INF109KA1XW8,,unspecified,,,,
130336,ICICI Prudential Capital Protection Oriented Fund - Series VI -1100 Days Plan D Cumulative Option,INF109KA1XV0,,unspecified,,,,
130642,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan E Cumulative Option,INF109KA1YZ9,,unspecified,,,,
130641,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan E Direct Plan Cumulative Option,INF109KA1ZB7,,direct,,,,
130643,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan E Dividend Option,INF109KA1ZA9,,unspecified,,,,
130837,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan F Cumulative Option,INF109KA1A66,,unspecified,,,,
130834,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan F Direct Plan Cumulative Option,INF109KA1A82,,direct,,,,
130835,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan F Direct Plan Dividend Option,INF109KA1A90,,direct,,,,
130836,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan F Dividend Option,INF109KA1A74,,unspecified,,,,
130872,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan G Cumulative Option,INF109KA1B08,,unspecified,,,,
130870,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan G Direct Plan Cumulative Option,INF109KA1B24,,direct,,,,
130871,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan G Direct Plan Dividend Option,INF109KA1B32,,direct,,,,
130873,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan G Dividend Option,INF109KA1B16,,unspecified,,,,
131176,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan H Cumulative Option,INF109KA1Q01,,unspecified,,,,
131175,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan H Direct Plan Cumulative Option,INF109KA1Q27,,direct,,,,
131177,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan H Direct Plan Dividend Option,INF109KA1Q35,,direct,,,,
131178,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan H Dividend Option,INF109KA1Q19,,unspecified,,,,
133218,ICICI Prudential Capital Protection Oriented Fund - Series VII - 1284 Days Plan C Cumulative Option,INF109KA18M8,,unspecified,,,,
133216,ICICI Prudential Capital Protection Oriented Fund - Series VII - 1284 Days Plan C Direct Plan Cumulative Option,INF109KA10N3,,direct,,,,
133217,ICICI Prudential Capital Protection Oriented Fund - Series VII - 1284 Days Plan C Direct Plan Dividend Option,INF109KA11N1,,direct,,,,
133219,ICICI Prudential Capital Protection Oriented Fund - Series VII - 1284 Days Plan C Dividend Option,INF109KA19M6,,unspecified,,,,
133382,ICICI Prudential Capital Protection Oriented Fund - Series VII - 1284 Days Plan E Cumulative Option,INF109KA14P0,,unspecified,,,,
133379,ICICI Prudential Capital Protection Oriented Fund - Series VII - 1284 Days Plan E Direct Plan Cumulative Option,INF109KA16P5,,direct,,,,
133380,ICICI Prudential Capital Protection Oriented Fund - Series VII - 1284 Days Plan E Direct Plan Dividend Option,INF109KA17P3,,direct,,,,
133381,ICICI Prudential Capital Protection Oriented Fund - Series VII - 1284 Days Plan E Dividend Option,INF109KA15P7,,unspecified,,,,
131455,ICICI Prudential Capital Protection Oriented Fund - Series VII - 1285 Days Plan A Cumulative Option,INF109KA1W29,,unspecified,,,,
131454,ICICI Prudential Capital Protection Oriented Fund - Series VII - 1285 Days Plan A Direct Plan Cumulative Option,INF109KA1W45,,direct,,,,
131457,ICICI Prudential Capital Protection Oriented Fund - Series VII - 1285 Days Plan A Direct Plan Dividend Option,INF109KA1W52,,direct,,,,
131456,ICICI Prudential Capital Protection Oriented Fund - Series VII - 1285 Days Plan A Dividend Option,INF109KA1W37,,unspecified,,,,
132877,ICICI Prudential Capital Protection Oriented Fund - Series VII - 1285 Days Plan B Cumulative Option,INF109KA14E4,,unspecified,,,,
132875,ICICI Prudential Capital Protection Oriented Fund - Series VII - 1285 Days Plan B Direct Plan Cumulative Option,INF109KA16E9,,direct,,,,
132876,ICICI Prudential Capital Protection Oriented Fund - Series VII - 1285 Days Plan B Direct Plan Dividend Option,INF109KA17E7,,direct,,,,
132878,ICICI Prudential Capital Protection Oriented Fund - Series VII - 1285 Days Plan B Dividend Option,INF109KA15E1,,unspecified,,,,
134717,ICICI Prudential Capital Protection Oriented Fund - Series VIII -1101 Days Plan D Cumulative Option,INF109KB1GZ5,,unspecified,,,,
134716,ICICI Prudential Capital Protection Oriented Fund - Series VIII -1101 Days Plan D Direct Plan Cumulative Option,INF109KB1GX0,,direct,,,,
